#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2019-07-26T12:26:38 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5d3af12bb6e6	
#INFO	-out.max=unlimited	
#INFO	queryParameters=13	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:J/MNRAS/459/3939&tab:{J/MNRAS/459/3939/tabled1}&key:source=J/MNRAS/459/3939/tabled1&HTTPPRM:&
#-source=J/MNRAS/459/3939/tabled1
#-order=I
#-out=Name
#-out=Date
#-out=JD
#-out=l_mag
#-out=mag
#-out=e_mag
#-out=Filter
#-out=Tel
#

#RESOURCE=yCat_74593939
#Name: J/MNRAS/459/3939
#Title: Type II supernova light curves (Valenti+, 2016)
#Table	J_MNRAS_459_3939_tabled1:
#Name: J/MNRAS/459/3939/tabled1
#Title: Photometric Data for 12 SNe
#Column	Name	(A11)	SN name	[ucd=meta.id;meta.main]
#Column	Date	(A10)	Observation date	[ucd=time.epoch;obs]
#Column	JD	(F11.3)	Julian date	[ucd=time.epoch]
#Column	l_mag	(A1)	Limit flag on mag	[ucd=meta.code.error]
#Column	mag	(F6.3)	Magnitude in Filter (1)	[ucd=phot.mag]
#Column	e_mag	(F6.3)	? rms uncertainty on mag	[ucd=stat.error;phot.mag]
#Column	Filter	(A3)	Filter (2)	[ucd=meta.id;instr.filter]
#Column	Tel	(a9)	Telescope (3)	[ucd=meta.id;instr.tel]
Name	Date	JD	l_mag	mag	e_mag	Filter	Tel
ASASSN-14ha	2014-09-13	2456913.561	 	14.916	 0.019	r  	1m0-12
ASASSN-14ha	2014-09-13	2456913.562	 	14.900	 0.019	r  	1m0-12
ASASSN-14ha	2014-09-13	2456913.628	 	14.941	 0.020	r  	1m0-12
ASASSN-14ha	2014-09-13	2456913.630	 	14.953	 0.018	r  	1m0-12
ASASSN-14ha	2014-09-14	2456914.604	 	15.021	 0.016	r  	1m0-10
ASASSN-14ha	2014-09-14	2456914.605	 	14.900	 0.016	r  	1m0-10
ASASSN-14ha	2014-09-14	2456914.891	 	15.000	 0.010	r  	1m0-05
ASASSN-14ha	2014-09-14	2456914.893	 	15.021	 0.007	r  	1m0-05
ASASSN-14ha	2014-09-14	2456915.111	 	14.940	 0.021	r  	1m0-03
ASASSN-14ha	2014-09-14	2456915.113	 	14.904	 0.021	r  	1m0-03
ASASSN-14ha	2014-09-14	2456915.269	 	14.884	 0.021	r  	1m0-11
ASASSN-14ha	2014-09-14	2456915.270	 	14.903	 0.019	r  	1m0-11
ASASSN-14ha	2014-09-14	2456915.292	 	14.879	 0.018	r  	1m0-11
ASASSN-14ha	2014-09-14	2456915.293	 	14.899	 0.021	r  	1m0-11
ASASSN-14ha	2014-09-15	2456916.250	 	14.978	 0.034	r  	1m0-11
ASASSN-14ha	2014-09-15	2456916.493	 	14.911	 0.019	r  	1m0-12
ASASSN-14ha	2014-09-15	2456916.495	 	14.953	 0.017	r  	1m0-12
ASASSN-14ha	2014-09-16	2456916.825	 	15.106	 0.019	r  	1m0-09
ASASSN-14ha	2014-09-16	2456916.827	 	15.181	 0.023	r  	1m0-09
ASASSN-14ha	2014-09-16	2456917.255	 	15.101	 0.033	r  	1m0-11
ASASSN-14ha	2014-09-18	2456918.764	 	15.115	 0.010	r  	1m0-04
ASASSN-14ha	2014-09-18	2456918.766	 	15.179	 0.015	r  	1m0-04
ASASSN-14ha	2014-09-20	2456920.889	 	14.970	 0.008	r  	1m0-09
ASASSN-14ha	2014-09-20	2456920.891	 	15.005	 0.009	r  	1m0-09
ASASSN-14ha	2014-09-22	2456922.862	 	15.012	 0.007	r  	1m0-09
ASASSN-14ha	2014-09-22	2456922.864	 	14.999	 0.010	r  	1m0-09
ASASSN-14ha	2014-09-25	2456925.888	 	15.020	 0.010	r  	1m0-04
ASASSN-14ha	2014-09-25	2456925.889	 	15.012	 0.009	r  	1m0-04
ASASSN-14ha	2014-09-26	2456926.637	 	15.022	 0.017	r  	1m0-12
ASASSN-14ha	2014-09-30	2456931.175	 	15.098	 0.017	r  	1m0-11
ASASSN-14ha	2014-09-30	2456931.176	 	15.033	 0.017	r  	1m0-11
ASASSN-14ha	2014-10-02	2456933.070	 	15.141	 0.018	r  	1m0-11
ASASSN-14ha	2014-10-02	2456933.071	 	14.962	 0.015	r  	1m0-11
ASASSN-14ha	2014-10-04	2456934.552	 	15.006	 0.018	r  	1m0-12
ASASSN-14ha	2014-10-04	2456934.553	 	14.997	 0.018	r  	1m0-12
ASASSN-14ha	2014-10-05	2456936.269	 	14.931	 0.020	r  	1m0-11
ASASSN-14ha	2014-10-05	2456936.269	 	14.961	 0.018	r  	1m0-11
ASASSN-14ha	2014-10-07	2456938.048	 	15.039	 0.016	r  	1m0-11
ASASSN-14ha	2014-10-07	2456938.049	 	14.987	 0.017	r  	1m0-11
ASASSN-14ha	2014-10-09	2456940.039	 	14.998	 0.019	r  	1m0-11
ASASSN-14ha	2014-10-09	2456940.039	 	15.075	 0.018	r  	1m0-03
ASASSN-14ha	2014-10-09	2456940.120	 	15.084	 0.017	r  	1m0-03
ASASSN-14ha	2014-10-11	2456942.031	 	14.873	 0.030	r  	1m0-03
ASASSN-14ha	2014-10-11	2456942.032	 	14.871	 0.034	r  	1m0-03
ASASSN-14ha	2014-10-16	2456947.237	 	14.986	 0.026	r  	1m0-11
ASASSN-14ha	2014-10-16	2456947.238	 	15.004	 0.025	r  	1m0-11
ASASSN-14ha	2014-10-17	2456948.020	 	15.181	 0.022	r  	1m0-03
ASASSN-14ha	2014-10-17	2456948.021	 	15.038	 0.021	r  	1m0-03
ASASSN-14ha	2014-10-22	2456953.357	 	14.960	 0.022	r  	1m0-12
ASASSN-14ha	2014-10-22	2456953.357	 	14.970	 0.024	r  	1m0-12
ASASSN-14ha	2014-10-28	2456959.107	 	14.835	 0.020	r  	1m0-11
ASASSN-14ha	2014-10-28	2456959.108	 	14.907	 0.027	r  	1m0-11
ASASSN-14ha	2014-11-03	2456965.034	 	14.915	 0.016	r  	1m0-11
ASASSN-14ha	2014-11-03	2456965.035	 	14.940	 0.017	r  	1m0-11
ASASSN-14ha	2014-11-09	2456970.952	 	14.951	 0.085	r  	1m0-11
ASASSN-14ha	2014-11-15	2456977.201	 	15.092	 0.033	r  	1m0-03
ASASSN-14ha	2014-11-21	2456982.728	 	14.944	 0.027	r  	1m0-05
ASASSN-14ha	2014-11-21	2456982.728	 	14.958	 0.029	r  	1m0-05
ASASSN-14ha	2014-11-27	2456989.419	 	14.905	 0.020	r  	1m0-10
ASASSN-14ha	2014-11-27	2456989.420	 	14.942	 0.021	r  	1m0-10
ASASSN-14ha	2014-12-04	2456996.190	 	14.957	 0.016	r  	1m0-03
ASASSN-14ha	2014-12-04	2456996.190	 	14.987	 0.017	r  	1m0-03
ASASSN-14ha	2014-12-10	2457001.824	 	14.941	 0.028	r  	1m0-05
ASASSN-14ha	2014-12-10	2457001.825	 	14.936	 0.029	r  	1m0-05
ASASSN-14ha	2014-12-11	2457002.751	 	14.936	 0.019	r  	1m0-05
ASASSN-14ha	2014-12-11	2457002.752	 	14.941	 0.018	r  	1m0-05
ASASSN-14ha	2014-12-16	2457008.458	 	14.904	 0.018	r  	1m0-12
ASASSN-14ha	2014-12-16	2457008.458	 	14.918	 0.018	r  	1m0-12
ASASSN-14ha	2014-12-22	2457014.297	 	14.960	 0.024	r  	1m0-10
ASASSN-14ha	2014-12-22	2457014.298	 	14.853	 0.029	r  	1m0-10
ASASSN-14ha	2014-12-22	2457014.324	 	14.970	 0.017	r  	1m0-13
ASASSN-14ha	2014-12-22	2457014.325	 	14.883	 0.037	r  	1m0-13
ASASSN-14ha	2014-12-23	2457015.330	 	14.797	 0.032	r  	1m0-12
ASASSN-14ha	2014-12-23	2457015.332	 	15.014	 0.044	r  	1m0-12
ASASSN-14ha	2014-12-25	2457017.343	 	14.905	 0.023	r  	1m0-12
ASASSN-14ha	2014-12-25	2457017.344	 	14.880	 0.024	r  	1m0-12
ASASSN-14ha	2014-12-25	2457017.369	 	14.807	 0.021	r  	1m0-12
ASASSN-14ha	2014-12-25	2457017.371	 	14.996	 0.018	r  	1m0-12
ASASSN-14ha	2014-12-27	2457019.384	 	15.001	 0.017	r  	1m0-10
ASASSN-14ha	2014-12-27	2457019.385	 	14.964	 0.018	r  	1m0-10
ASASSN-14ha	2014-12-31	2457022.761	 	14.984	 0.024	r  	1m0-05
ASASSN-14ha	2014-12-31	2457022.762	 	15.037	 0.021	r  	1m0-05
ASASSN-14ha	2015-01-02	2457025.058	 	15.069	 0.019	r  	1m0-11
ASASSN-14ha	2015-01-02	2457025.059	 	15.030	 0.020	r  	1m0-11
ASASSN-14ha	2015-01-03	2457026.476	 	15.127	 0.020	r  	1m0-12
ASASSN-14ha	2015-01-03	2457026.478	 	15.118	 0.020	r  	1m0-12
ASASSN-14ha	2015-01-05	2457028.341	 	15.064	 0.018	r  	1m0-10
ASASSN-14ha	2015-01-05	2457028.342	 	15.099	 0.018	r  	1m0-10
ASASSN-14ha	2015-01-05	2457028.365	 	15.088	 0.019	r  	1m0-12
ASASSN-14ha	2015-01-05	2457028.366	 	15.084	 0.019	r  	1m0-12
ASASSN-14ha	2015-01-09	2457031.980	 	15.237	 0.023	r  	1m0-03
ASASSN-14ha	2015-01-09	2457031.981	 	15.167	 0.025	r  	1m0-03
ASASSN-14ha	2015-01-11	2457034.331	 	15.199	 0.019	r  	1m0-12
ASASSN-14ha	2015-01-11	2457034.333	 	15.252	 0.018	r  	1m0-12
ASASSN-14ha	2015-01-13	2457036.473	 	15.326	 0.030	r  	1m0-13
ASASSN-14ha	2015-01-13	2457036.475	 	15.362	 0.017	r  	1m0-13
ASASSN-14ha	2015-01-15	2457038.110	 	15.303	 0.024	r  	1m0-11
ASASSN-14ha	2015-01-15	2457038.111	 	15.299	 0.022	r  	1m0-11
ASASSN-14ha	2015-01-17	2457039.732	 	15.352	 0.022	r  	1m0-05
ASASSN-14ha	2015-01-17	2457039.733	 	15.341	 0.021	r  	1m0-05
ASASSN-14ha	2015-01-18	2457041.469	 	15.443	 0.019	r  	1m0-12
ASASSN-14ha	2015-01-18	2457041.471	 	15.389	 0.020	r  	1m0-12
ASASSN-14ha	2015-01-20	2457043.308	 	15.515	 0.018	r  	1m0-10
ASASSN-14ha	2015-01-20	2457043.310	 	15.442	 0.020	r  	1m0-10
ASASSN-14ha	2015-01-22	2457045.329	 	15.802	 0.019	r  	1m0-10
ASASSN-14ha	2015-01-22	2457045.332	 	15.912	 0.020	r  	1m0-10
ASASSN-14ha	2015-01-25	2457047.979	 	17.046	 0.030	r  	1m0-11
ASASSN-14ha	2015-01-25	2457047.982	 	16.945	 0.031	r  	1m0-11
ASASSN-14ha	2015-01-28	2457051.418	 	18.374	 0.052	r  	1m0-10
ASASSN-14ha	2015-01-28	2457051.421	 	18.457	 0.055	r  	1m0-10
ASASSN-14ha	2015-01-30	2457053.025	 	18.480	 0.078	r  	1m0-11
ASASSN-14ha	2015-01-30	2457053.028	 	18.535	 0.072	r  	1m0-11
ASASSN-14ha	2015-02-01	2457055.031	 	18.625	 0.090	r  	1m0-11
ASASSN-14ha	2015-02-04	2457058.402	 	18.771	 0.098	r  	1m0-10
ASASSN-14ha	2015-02-06	2457060.313	 	18.482	 0.059	r  	1m0-12
ASASSN-14ha	2015-02-06	2457060.315	 	18.544	 0.056	r  	1m0-12
ASASSN-14ha	2015-02-08	2457062.049	 	18.706	 0.095	r  	1m0-03
ASASSN-14ha	2015-02-10	2457064.366	 	18.712	 0.081	r  	1m0-12
ASASSN-14ha	2015-02-10	2457064.368	 	18.618	 0.057	r  	1m0-12
ASASSN-14ha	2015-02-11	2457065.011	 	18.544	 0.041	r  	1m0-11
ASASSN-14ha	2015-02-11	2457065.014	 	18.619	 0.065	r  	1m0-11
ASASSN-14ha	2015-02-16	2457069.944	 	18.531	 0.107	r  	1m0-11
ASASSN-14ha	2015-02-16	2457069.946	 	18.496	 0.110	r  	1m0-11
ASASSN-14ha	2015-03-03	2457084.535	 	18.739	 0.057	r  	1m0-09
ASASSN-14ha	2015-03-03	2457084.539	 	18.707	 0.066	r  	1m0-09
ASASSN-14ha	2015-03-08	2457089.551	 	18.598	 0.041	r  	1m0-04
ASASSN-14ha	2015-03-08	2457089.555	 	18.754	 0.060	r  	1m0-04
ASASSN-14ha	2015-03-09	2457090.558	 	18.700	 0.046	r  	1m0-09
ASASSN-14ha	2015-03-09	2457090.563	 	18.574	 0.050	r  	1m0-09
ASASSN-14ha	2015-03-11	2457092.518	 	18.687	 0.055	r  	1m0-09
ASASSN-14ha	2015-03-11	2457092.523	 	18.904	 0.067	r  	1m0-09
ASASSN-14ha	2014-09-11	2456912.358	 	12.336	 0.084	um2	Swift
ASASSN-14ha	2014-09-11	2456912.359	 	12.380	 0.061	um2	Swift
ASASSN-14ha	2014-09-11	2456912.366	 	12.348	 0.058	um2	Swift
ASASSN-14ha	2014-09-12	2456912.962	 	12.543	 0.087	um2	Swift
ASASSN-14ha	2014-09-12	2456912.962	 	12.543	 0.087	um2	Swift
ASASSN-14ha	2014-09-12	2456912.963	 	12.509	 0.061	um2	Swift
ASASSN-14ha	2014-09-12	2456912.963	 	12.509	 0.061	um2	Swift
ASASSN-14ha	2014-09-12	2456912.967	 	12.511	 0.058	um2	Swift
ASASSN-14ha	2014-09-12	2456912.967	 	12.511	 0.058	um2	Swift
ASASSN-14ha	2014-09-13	2456914.309	 	12.769	 0.090	um2	Swift
ASASSN-14ha	2014-09-13	2456914.309	 	12.795	 0.069	um2	Swift
ASASSN-14ha	2014-09-14	2456915.300	 	12.979	 0.094	um2	Swift
ASASSN-14ha	2014-09-14	2456915.300	 	13.025	 0.063	um2	Swift
ASASSN-14ha	2014-09-14	2456915.302	 	13.019	 0.061	um2	Swift
ASASSN-14ha	2014-09-14	2456915.366	 	12.954	 0.094	um2	Swift
ASASSN-14ha	2014-09-14	2456915.367	 	12.978	 0.063	um2	Swift
ASASSN-14ha	2014-09-14	2456915.369	 	13.043	 0.061	um2	Swift
ASASSN-14ha	2014-09-14	2456915.425	 	13.064	 0.063	um2	Swift
ASASSN-14ha	2014-09-15	2456915.566	 	12.955	 0.093	um2	Swift
ASASSN-14ha	2014-09-15	2456915.567	 	13.087	 0.063	um2	Swift
ASASSN-14ha	2014-09-15	2456915.569	 	13.091	 0.060	um2	Swift
ASASSN-14ha	2014-09-15	2456915.692	 	13.190	 0.064	um2	Swift
ASASSN-14ha	2014-09-15	2456915.759	 	13.167	 0.067	um2	Swift
ASASSN-14ha	2014-09-15	2456915.826	 	13.154	 0.072	um2	Swift
ASASSN-14ha	2014-09-15	2456915.902	 	13.425	 0.066	um2	Swift
ASASSN-14ha	2014-09-15	2456915.902	 	13.496	 0.108	um2	Swift
ASASSN-14ha	2014-09-15	2456915.959	 	13.217	 0.065	um2	Swift
ASASSN-14ha	2014-09-15	2456916.027	 	13.247	 0.065	um2	Swift
ASASSN-14ha	2014-09-15	2456916.368	 	13.287	 0.077	um2	Swift
ASASSN-14ha	2014-09-15	2456916.426	 	13.231	 0.064	um2	Swift
ASASSN-14ha	2014-09-17	2456918.097	 	13.422	 0.105	um2	Swift
ASASSN-14ha	2014-09-17	2456918.098	 	13.693	 0.067	um2	Swift
ASASSN-14ha	2014-09-17	2456918.101	 	13.638	 0.060	um2	Swift
ASASSN-14ha	2014-09-19	2456920.427	 	14.295	 0.140	um2	Swift
ASASSN-14ha	2014-09-19	2456920.428	 	14.380	 0.074	um2	Swift
ASASSN-14ha	2014-09-19	2456920.431	 	14.311	 0.061	um2	Swift
ASASSN-14ha	2014-09-21	2456922.425	 	14.604	 0.158	um2	Swift
ASASSN-14ha	2014-09-21	2456922.426	 	14.506	 0.076	um2	Swift
ASASSN-14ha	2014-09-21	2456922.429	 	14.516	 0.062	um2	Swift
ASASSN-14ha	2014-09-23	2456923.555	 	14.799	 0.133	um2	Swift
ASASSN-14ha	2014-09-23	2456923.557	 	14.771	 0.068	um2	Swift
ASASSN-14ha	2014-09-30	2456931.092	 	17.007	 0.520	um2	Swift
ASASSN-14ha	2014-10-02	2456932.548	 	17.252	 0.220	um2	Swift
ASASSN-14ha	2014-10-02	2456932.548	 	17.509	 0.707	um2	Swift
ASASSN-14ha	2014-10-02	2456932.551	 	17.207	 0.113	um2	Swift
ASASSN-14ha	2014-10-04	2456935.356	 	17.573	 0.723	um2	Swift
ASASSN-14ha	2014-10-04	2456935.357	 	17.712	 0.291	um2	Swift
ASASSN-14ha	2014-10-04	2456935.358	 	17.812	 0.242	um2	Swift
ASASSN-14ha	2014-10-06	2456937.479	 	17.485	 0.659	um2	Swift
ASASSN-14ha	2014-10-06	2456937.479	 	18.349	 0.469	um2	Swift
ASASSN-14ha	2014-10-06	2456937.482	 	18.162	 0.185	um2	Swift
ASASSN-14ha	2014-10-08	2456939.084	 	18.814	 0.628	um2	Swift
ASASSN-14ha	2014-10-08	2456939.087	 	18.467	 0.226	um2	Swift
ASASSN-14ha	2014-10-10	2456941.148	 	18.198	 0.406	um2	Swift
ASASSN-14ha	2014-10-10	2456941.151	 	18.531	 0.214	um2	Swift
ASASSN-14ha	2014-10-15	2456945.543	 	18.157	 0.990	um2	Swift
ASASSN-14ha	2014-10-15	2456945.544	 	18.587	 0.305	um2	Swift
ASASSN-14ha	2014-10-15	2456945.614	 	18.227	 0.228	um2	Swift
ASASSN-14ha	2014-10-19	2456949.544	 	18.161	 0.258	um2	Swift
ASASSN-14ha	2014-10-19	2456950.409	 	19.279	 0.687	um2	Swift
ASASSN-14ha	2014-10-25	2456955.991	 	18.791	 0.247	um2	Swift
ASASSN-14ha	2014-09-11	2456912.352	 	13.193	 0.050	us 	Swift
ASASSN-14ha	2014-09-12	2456912.905	 	13.327	 0.051	us 	Swift
ASASSN-14ha	2014-09-12	2456912.905	 	13.327	 0.051	us 	Swift
ASASSN-14ha	2014-09-12	2456912.956	 	13.305	 0.050	us 	Swift
ASASSN-14ha	2014-09-12	2456912.956	 	13.305	 0.050	us 	Swift
ASASSN-14ha	2014-09-13	2456913.837	 	13.427	 0.051	us 	Swift
ASASSN-14ha	2014-09-13	2456913.903	 	13.462	 0.051	us 	Swift
ASASSN-14ha	2014-09-13	2456913.955	 	13.415	 0.051	us 	Swift
ASASSN-14ha	2014-09-13	2456914.303	 	13.441	 0.051	us 	Swift
ASASSN-14ha	2014-09-13	2456914.355	 	13.491	 0.051	us 	Swift
ASASSN-14ha	2014-09-13	2456914.369	 	13.500	 0.051	us 	Swift
ASASSN-14ha	2014-09-14	2456915.293	 	13.523	 0.051	us 	Swift
ASASSN-14ha	2014-09-14	2456915.360	 	13.542	 0.051	us 	Swift
ASASSN-14ha	2014-09-15	2456915.560	 	13.503	 0.051	us 	Swift
ASASSN-14ha	2014-09-15	2456915.896	 	13.572	 0.051	us 	Swift
ASASSN-14ha	2014-09-17	2456918.091	 	13.673	 0.051	us 	Swift
ASASSN-14ha	2014-09-19	2456920.421	 	13.835	 0.052	us 	Swift
ASASSN-14ha	2014-09-21	2456922.419	 	13.905	 0.052	us 	Swift
ASASSN-14ha	2014-09-23	2456923.563	 	13.927	 0.050	us 	Swift
ASASSN-14ha	2014-09-30	2456931.019	 	14.529	 0.055	us 	Swift
ASASSN-14ha	2014-09-30	2456931.086	 	14.510	 0.055	us 	Swift
ASASSN-14ha	2014-10-02	2456932.542	 	14.698	 0.056	us 	Swift
ASASSN-14ha	2014-10-04	2456935.350	 	14.959	 0.058	us 	Swift
ASASSN-14ha	2014-10-06	2456937.472	 	15.182	 0.061	us 	Swift
ASASSN-14ha	2014-10-08	2456939.077	 	15.416	 0.064	us 	Swift
ASASSN-14ha	2014-10-10	2456941.141	 	15.674	 0.068	us 	Swift
ASASSN-14ha	2014-10-15	2456945.862	 	15.911	 0.069	us 	Swift
ASASSN-14ha	2014-10-20	2456951.271	 	16.164	 0.075	us 	Swift
ASASSN-14ha	2014-10-25	2456956.053	 	16.380	 0.082	us 	Swift
ASASSN-14ha	2014-09-11	2456912.350	 	12.636	 0.058	uw1	Swift
ASASSN-14ha	2014-09-11	2456912.350	 	12.745	 0.084	uw1	Swift
ASASSN-14ha	2014-09-12	2456912.773	 	12.704	 0.081	uw1	Swift
ASASSN-14ha	2014-09-12	2456912.773	 	12.704	 0.081	uw1	Swift
ASASSN-14ha	2014-09-12	2456912.774	 	12.680	 0.058	uw1	Swift
ASASSN-14ha	2014-09-12	2456912.774	 	12.680	 0.058	uw1	Swift
ASASSN-14ha	2014-09-12	2456912.903	 	12.785	 0.058	uw1	Swift
ASASSN-14ha	2014-09-12	2456912.903	 	12.785	 0.058	uw1	Swift
ASASSN-14ha	2014-09-12	2456912.903	 	12.948	 0.085	uw1	Swift
ASASSN-14ha	2014-09-12	2456912.903	 	12.948	 0.085	uw1	Swift
ASASSN-14ha	2014-09-12	2456912.954	 	12.814	 0.082	uw1	Swift
ASASSN-14ha	2014-09-12	2456912.954	 	12.814	 0.082	uw1	Swift
ASASSN-14ha	2014-09-12	2456912.955	 	12.791	 0.058	uw1	Swift
ASASSN-14ha	2014-09-12	2456912.955	 	12.791	 0.058	uw1	Swift
ASASSN-14ha	2014-09-13	2456913.834	 	12.944	 0.084	uw1	Swift
ASASSN-14ha	2014-09-13	2456913.835	 	12.887	 0.058	uw1	Swift
ASASSN-14ha	2014-09-13	2456913.901	 	12.853	 0.083	uw1	Swift
ASASSN-14ha	2014-09-13	2456913.902	 	12.998	 0.059	uw1	Swift
ASASSN-14ha	2014-09-13	2456913.953	 	12.915	 0.084	uw1	Swift
ASASSN-14ha	2014-09-13	2456913.953	 	12.941	 0.059	uw1	Swift
ASASSN-14ha	2014-09-13	2456914.285	 	12.896	 0.083	uw1	Swift
ASASSN-14ha	2014-09-13	2456914.286	 	12.976	 0.059	uw1	Swift
ASASSN-14ha	2014-09-13	2456914.300	 	13.142	 0.088	uw1	Swift
ASASSN-14ha	2014-09-13	2456914.301	 	12.956	 0.059	uw1	Swift
ASASSN-14ha	2014-09-13	2456914.352	 	13.069	 0.087	uw1	Swift
ASASSN-14ha	2014-09-13	2456914.353	 	13.107	 0.059	uw1	Swift
ASASSN-14ha	2014-09-13	2456914.367	 	13.144	 0.086	uw1	Swift
ASASSN-14ha	2014-09-13	2456914.368	 	13.072	 0.059	uw1	Swift
ASASSN-14ha	2014-09-14	2456915.291	 	13.153	 0.088	uw1	Swift
ASASSN-14ha	2014-09-14	2456915.292	 	13.181	 0.059	uw1	Swift
ASASSN-14ha	2014-09-14	2456915.358	 	13.147	 0.087	uw1	Swift
ASASSN-14ha	2014-09-14	2456915.358	 	13.171	 0.059	uw1	Swift
ASASSN-14ha	2014-09-14	2456915.426	 	13.147	 0.065	uw1	Swift
ASASSN-14ha	2014-09-15	2456915.557	 	13.382	 0.094	uw1	Swift
ASASSN-14ha	2014-09-15	2456915.558	 	13.234	 0.059	uw1	Swift
ASASSN-14ha	2014-09-15	2456915.690	 	13.222	 0.057	uw1	Swift
ASASSN-14ha	2014-09-15	2456915.693	 	13.190	 0.066	uw1	Swift
ASASSN-14ha	2014-09-15	2456915.757	 	13.241	 0.057	uw1	Swift
ASASSN-14ha	2014-09-15	2456915.759	 	13.261	 0.073	uw1	Swift
ASASSN-14ha	2014-09-15	2456915.823	 	13.259	 0.057	uw1	Swift
ASASSN-14ha	2014-09-15	2456915.826	 	13.189	 0.072	uw1	Swift
ASASSN-14ha	2014-09-15	2456915.893	 	13.466	 0.095	uw1	Swift
ASASSN-14ha	2014-09-15	2456915.894	 	13.353	 0.060	uw1	Swift
ASASSN-14ha	2014-09-15	2456915.956	 	13.237	 0.057	uw1	Swift
ASASSN-14ha	2014-09-15	2456915.960	 	13.323	 0.069	uw1	Swift
ASASSN-14ha	2014-09-15	2456916.025	 	13.279	 0.057	uw1	Swift
ASASSN-14ha	2014-09-15	2456916.028	 	13.268	 0.068	uw1	Swift
ASASSN-14ha	2014-09-15	2456916.366	 	13.350	 0.057	uw1	Swift
ASASSN-14ha	2014-09-15	2456916.368	 	13.489	 0.090	uw1	Swift
ASASSN-14ha	2014-09-15	2456916.424	 	13.391	 0.057	uw1	Swift
ASASSN-14ha	2014-09-15	2456916.427	 	13.288	 0.067	uw1	Swift
ASASSN-14ha	2014-09-17	2456918.088	 	13.783	 0.102	uw1	Swift
ASASSN-14ha	2014-09-17	2456918.089	 	13.581	 0.061	uw1	Swift
ASASSN-14ha	2014-09-19	2456920.419	 	13.991	 0.063	uw1	Swift
ASASSN-14ha	2014-09-19	2456920.419	 	14.132	 0.110	uw1	Swift
ASASSN-14ha	2014-09-21	2456922.416	 	14.338	 0.119	uw1	Swift
ASASSN-14ha	2014-09-21	2456922.417	 	14.307	 0.065	uw1	Swift
ASASSN-14ha	2014-09-23	2456923.558	 	14.375	 0.096	uw1	Swift
ASASSN-14ha	2014-09-23	2456923.560	 	14.489	 0.061	uw1	Swift
ASASSN-14ha	2014-09-30	2456931.017	 	15.626	 0.198	uw1	Swift
ASASSN-14ha	2014-09-30	2456931.018	 	15.814	 0.092	uw1	Swift
ASASSN-14ha	2014-09-30	2456931.084	 	15.845	 0.093	uw1	Swift
ASASSN-14ha	2014-09-30	2456931.084	 	16.112	 0.249	uw1	Swift
ASASSN-14ha	2014-10-02	2456932.539	 	16.529	 0.320	uw1	Swift
ASASSN-14ha	2014-10-02	2456932.540	 	16.297	 0.110	uw1	Swift
ASASSN-14ha	2014-10-04	2456935.347	 	16.500	 0.306	uw1	Swift
ASASSN-14ha	2014-10-04	2456935.348	 	16.463	 0.119	uw1	Swift
ASASSN-14ha	2014-10-06	2456937.470	 	16.372	 0.289	uw1	Swift
ASASSN-14ha	2014-10-06	2456937.471	 	16.735	 0.135	uw1	Swift
ASASSN-14ha	2014-10-08	2456939.075	 	16.919	 0.395	uw1	Swift
ASASSN-14ha	2014-10-08	2456939.075	 	17.012	 0.157	uw1	Swift
ASASSN-14ha	2014-10-10	2456941.138	 	17.235	 0.495	uw1	Swift
ASASSN-14ha	2014-10-10	2456941.139	 	17.021	 0.158	uw1	Swift
ASASSN-14ha	2014-10-15	2456945.546	 	17.955	 0.745	uw1	Swift
ASASSN-14ha	2014-10-15	2456945.548	 	17.583	 0.158	uw1	Swift
ASASSN-14ha	2014-10-15	2456945.616	 	17.096	 0.403	uw1	Swift
ASASSN-14ha	2014-10-15	2456945.618	 	17.473	 0.145	uw1	Swift
ASASSN-14ha	2014-10-19	2456949.546	 	17.526	 0.138	uw1	Swift
ASASSN-14ha	2014-10-19	2456950.411	 	17.589	 0.150	uw1	Swift
ASASSN-14ha	2014-10-20	2456950.678	 	18.221	 0.955	uw1	Swift
ASASSN-14ha	2014-10-20	2456950.679	 	17.465	 0.236	uw1	Swift
ASASSN-14ha	2014-10-25	2456955.995	 	17.974	 0.519	uw1	Swift
ASASSN-14ha	2014-10-25	2456955.998	 	17.701	 0.113	uw1	Swift
ASASSN-14ha	2014-09-11	2456912.355	 	12.478	 0.092	uw2	Swift
ASASSN-14ha	2014-09-11	2456912.356	 	12.442	 0.071	uw2	Swift
ASASSN-14ha	2014-09-12	2456912.959	 	12.678	 0.093	uw2	Swift
ASASSN-14ha	2014-09-12	2456912.959	 	12.678	 0.093	uw2	Swift
ASASSN-14ha	2014-09-12	2456912.960	 	12.687	 0.071	uw2	Swift
ASASSN-14ha	2014-09-12	2456912.960	 	12.687	 0.071	uw2	Swift
ASASSN-14ha	2014-09-13	2456913.840	 	12.887	 0.093	uw2	Swift
ASASSN-14ha	2014-09-13	2456913.840	 	13.017	 0.072	uw2	Swift
